time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-22T00:18:42.981Z|62.7568|-149.729|78.2|1.8|ml||||0.27|ak|ak0227y42zmy|2022-06-22T00:21:20.835Z|earthquake||0.8|||automatic|ak|ak
2022-06-22T00:11:57.185Z|45.5791|-74.409|16.91|1.7|ml||107|0.558|0.17|us|us7000hjgv|2022-06-23T03:24:47.040Z|earthquake|1.7|8.3|0.105|12|reviewed|us|us
2022-06-22T00:09:07.021Z|64.2698|-148.5622|4.3|1|ml||||0.62|ak|ak0227y40ze7|2022-06-22T00:11:11.528Z|earthquake||0.3|||automatic|ak|ak
2022-06-22T00:07:57.070Z|19.2159996032715|-155.410995483398|33.1399993896484|2.4|ml|44|144||0.129999995|hv|hv73051277|2022-06-22T01:06:25.040Z|earthquake|0.57|0.730000019|3.38|13|automatic|hv|hv
2022-06-22T00:02:03.370Z|35.9856667|-117.4115|0.99|0.8|ml|16|75|0.1622|0.14|ci|ci40288776|2022-06-22T15:41:29.470Z|earthquake|0.23|0.46|0.137|4|reviewed|ci|ci
2022-06-22T00:01:39.151Z|-31.0239|-68.9749|103.69|4.6|mwr||38|0.576|0.65|us|us7000hj5l|2022-06-22T00:55:46.040Z|earthquake|4.6|4.2|0.048|41|reviewed|us|us
2022-06-21T23:53:40.480Z|19.1863327026367|-155.467163085938|34.6399993896484|2.27999997|md|38|99||0.159999996|hv|hv73051267|2022-06-21T23:57:50.580Z|earthquake|0.59|0.910000026|1.88999999|18|automatic|hv|hv
2022-06-21T23:53:34.280Z|38.829|-122.809|1.81|0.24|md|16|53|0.005659|0.02|nc|nc73749281|2022-06-22T11:33:10.688Z|earthquake|0.23|0.32|0.295|2|reviewed|nc|nc
2022-06-21T23:46:47.530Z|36.0228333|-117.8868333|2.89|0.59|ml|13|110|0.01534|0.09|ci|ci40288768|2022-06-22T14:53:29.662Z|earthquake|0.18|0.3|0.178|6|reviewed|ci|ci
2022-06-21T23:44:01.260Z|37.6295|-118.8711667|0.04|0.22|md|8|120|0.01235|0.04|nc|nc73749271|2022-06-22T04:01:13.906Z|earthquake|0.26|0.37|0.183|6|reviewed|nc|nc
2022-06-21T23:41:07.353Z|65.015|-147.4951|0|0.9|ml||||0.94|ak|ak0227wudgrz|2022-06-21T23:43:34.128Z|earthquake||1|||automatic|ak|ak
